TEMP,PRES,DEWP,RAIN,date
0.6,1018.0,-15.0,0.0,2014-11-13
2.2,1018.0,-15.4,0.0,2014-11-13
0.8,1019.0,-14.8,0.0,2014-11-13
1.8,1020.0,-14.4,0.0,2014-11-13
3.0,1023.0,-14.7,0.0,2014-11-13
4.6,1023.0,-14.3,0.0,2014-11-13
1.5,1022.0,-13.8,0.0,2014-11-13
2.9,1023.0,-13.4,0.0,2014-11-13
5.2,1022.0,-13.8,0.0,2014-11-13
7.8,1018.0,-13.8,0.0,2014-11-13
8.4,1023.0,-13.9,0.0,2014-11-13
9.6,1018.0,-14.3,0.0,2014-11-13
10.4,1022.0,-13.7,0.0,2014-11-13
11.2,1019.0,-14.5,0.0,2014-11-13
11.8,1019.0,-14.9,0.0,2014-11-13
12.0,1020.0,-13.9,0.0,2014-11-13
11.8,1024.0,-14.1,0.0,2014-11-13
10.3,1019.0,-13.7,0.0,2014-11-13
8.8,1021.0,-13.0,0.0,2014-11-13
5.8,1019.0,-12.3,0.0,2014-11-13
4.9,1024.0,-11.7,0.0,2014-11-13
3.7,1021.0,-11.9,0.0,2014-11-13
3.7,1020.0,-11.5,0.0,2014-11-13
3.9,1023.0,-12.6,0.0,2014-11-13
2.6,1020.0,-11.7,0.0,2014-11-14
2.1,1022.0,-12.2,0.0,2014-11-14
1.3,1021.0,-11.2,0.0,2014-11-14
1.9,1019.0,-12.0,0.0,2014-11-14
1.4,1021.0,-11.7,0.0,2014-11-14
1.4,1023.0,-12.4,0.0,2014-11-14
1.5,1024.0,-12.0,0.0,2014-11-14
1.5,1020.0,-12.0,0.0,2014-11-14
2.9,1024.0,-12.2,0.0,2014-11-14
7.2,1018.0,-12.1,0.0,2014-11-14
9.5,1021.0,-13.0,0.0,2014-11-14
10.5,1017.0,-13.6,0.0,2014-11-14
11.8,1019.0,-13.3,0.0,2014-11-14
13.3,1016.9,-13.7,0.0,2014-11-14
13.3,1022.0,-14.6,0.0,2014-11-14
13.6,1022.0,-14.4,0.0,2014-11-14
13.1,1023.0,-13.9,0.0,2014-11-14
10.7,1023.0,-11.4,0.0,2014-11-14
9.0,1022.0,-10.5,0.0,2014-11-14
6.5,1024.0,-10.3,0.0,2014-11-14
5.0,1021.0,-10.0,0.0,2014-11-14
5.8,1018.0,-10.5,0.0,2014-11-14
4.4,1021.0,-10.1,0.0,2014-11-14
3.7,1021.0,-9.7,0.0,2014-11-14
2.3,1022.0,-9.0,0.0,2014-11-15
2.9,1020.0,-9.7,0.0,2014-11-15
2.9,1022.0,-9.4,0.0,2014-11-15
3.0,1021.0,-9.3,0.0,2014-11-15
2.5,1019.0,-8.8,0.0,2014-11-15
2.6,1023.0,-9.0,0.0,2014-11-15
2.3,1023.0,-8.2,0.0,2014-11-15
1.4,1019.0,-9.0,0.0,2014-11-15
1.9,1021.0,-9.1,0.0,2014-11-15
4.3,1021.0,-9.1,0.0,2014-11-15
7.2,1018.0,-7.3,0.0,2014-11-15
7.3,1018.0,-8.7,0.0,2014-11-15
8.1,1017.0,-9.8,0.0,2014-11-15
7.9,1017.6,-10.5,0.0,2014-11-15
7.9,1019.0,-9.5,0.0,2014-11-15
7.9,1016.0,-8.6,0.0,2014-11-15
7.6,1021.0,-8.1,0.0,2014-11-15
7.2,1018.0,-7.6,0.0,2014-11-15
5.6,1021.0,-7.0,0.0,2014-11-15
4.1,1019.0,-7.1,0.0,2014-11-15
2.9,1018.0,-7.9,0.0,2014-11-15
2.7,1017.0,-7.5,0.0,2014-11-15
2.8,1021.0,-8.3,0.0,2014-11-15
2.4,1021.0,-8.1,0.0,2014-11-15
1.3,1019.0,-7.7,0.0,2014-11-16
1.8,1017.0,-8.1,0.0,2014-11-16
2.5,1020.0,-8.3,0.0,2014-11-16
3.7,1015.0,-8.7,0.0,2014-11-16
3.3,1017.0,-7.5,0.0,2014-11-16
3.4,1016.0,-6.6,0.0,2014-11-16
2.6,1016.0,-6.0,0.0,2014-11-16
5.3,1020.0,-5.7,0.0,2014-11-16
6.5,1018.0,-5.2,0.0,2014-11-16
8.0,1017.0,-5.5,0.0,2014-11-16
9.1,1020.0,-6.0,0.0,2014-11-16
9.5,1015.0,-6.0,0.0,2014-11-16
10.8,1019.0,-5.7,0.0,2014-11-16
11.2,1015.9,-5.8,0.0,2014-11-16
11.2,1014.0,-5.8,0.0,2014-11-16
11.1,1016.0,-5.9,0.0,2014-11-16
10.9,1015.0,-6.0,0.0,2014-11-16
9.6,1017.0,-6.3,0.0,2014-11-16
8.9,1019.0,-7.8,0.0,2014-11-16
7.9,1016.0,-8.2,0.0,2014-11-16
7.2,1020.0,-8.0,0.0,2014-11-16
6.7,1016.0,-7.7,0.0,2014-11-16
6.3,1016.0,-7.3,0.0,2014-11-16
5.5,1019.0,-7.7,0.0,2014-11-16
3.6,1018.0,-7.2,0.0,2014-11-17
3.7,1015.0,-7.4,0.0,2014-11-17
3.1,1019.0,-7.7,0.0,2014-11-17
4.6,1017.0,-8.2,0.0,2014-11-17
3.6,1020.0,-8.1,0.0,2014-11-17
3.9,1019.0,-9.5,0.0,2014-11-17
3.9,1016.0,-9.2,0.0,2014-11-17
3.7,1016.0,-9.3,0.0,2014-11-17
4.1,1017.0,-9.7,0.0,2014-11-17
6.2,1019.0,-10.1,0.0,2014-11-17
8.2,1016.0,-11.2,0.0,2014-11-17
9.9,1018.0,-11.5,0.0,2014-11-17
10.8,1018.0,-12.0,0.0,2014-11-17
12.3,1020.7,-11.4,0.0,2014-11-17
12.3,1015.0,-12.9,0.0,2014-11-17
12.4,1014.0,-13.6,0.0,2014-11-17
12.0,1016.0,-12.4,0.0,2014-11-17
10.6,1014.0,-11.5,0.0,2014-11-17
8.7,1014.0,-10.8,0.0,2014-11-17
6.0,1017.0,-11.2,0.0,2014-11-17
5.1,1020.0,-10.3,0.0,2014-11-17
3.5,1017.0,-9.9,0.0,2014-11-17
2.6,1020.0,-9.4,0.0,2014-11-17
3.2,1019.0,-9.8,0.0,2014-11-17
1.7,1018.0,-9.3,0.0,2014-11-18
2.4,1015.0,-9.5,0.0,2014-11-18
1.4,1015.0,-8.4,0.0,2014-11-18
0.1,1014.0,-8.6,0.0,2014-11-18
-0.5,1019.0,-8.4,0.0,2014-11-18
-0.9,1017.0,-8.4,0.0,2014-11-18
-1.4,1014.0,-8.4,0.0,2014-11-18
-1.3,1016.0,-8.3,0.0,2014-11-18
0.2,1020.0,-7.6,0.0,2014-11-18
4.6,1018.0,-7.9,0.0,2014-11-18
8.1,1019.0,-6.1,0.0,2014-11-18
10.5,1017.0,-7.3,0.0,2014-11-18
11.6,1019.0,-6.3,0.0,2014-11-18
12.7,1019.2,-5.9,0.0,2014-11-18
12.7,1015.0,-7.4,0.0,2014-11-18
13.3,1014.0,-7.4,0.0,2014-11-18
12.6,1014.0,-7.5,0.0,2014-11-18
10.4,1014.0,-6.9,0.0,2014-11-18
6.7,1020.0,-6.6,0.0,2014-11-18
6.6,1019.0,-6.4,0.0,2014-11-18
5.5,1019.0,-6.4,0.0,2014-11-18
4.3,1018.0,-7.2,0.0,2014-11-18
3.1,1021.0,-7.1,0.0,2014-11-18
2.4,1016.0,-7.0,0.0,2014-11-18
2.2,1016.0,-7.2,0.0,2014-11-19
1.4,1020.0,-6.9,0.0,2014-11-19
1.2,1015.0,-6.6,0.0,2014-11-19
0.7,1017.0,-6.9,0.0,2014-11-19
1.5,1015.0,-7.1,0.0,2014-11-19
1.9,1014.0,-6.7,0.0,2014-11-19
0.9,1017.0,-6.4,0.0,2014-11-19
1.7,1017.0,-6.2,0.0,2014-11-19
2.7,1018.0,-5.9,0.0,2014-11-19
3.9,1015.0,-5.1,0.0,2014-11-19
4.8,1016.0,-5.9,0.0,2014-11-19
6.1,1015.0,-5.6,0.0,2014-11-19
7.8,1017.0,-5.7,0.0,2014-11-19
8.4,1012.0,-3.2,0.0,2014-11-19
8.9,1012.0,-1.5,0.0,2014-11-19
8.0,1015.0,-1.5,0.0,2014-11-19
7.4,1010.0,-1.3,0.0,2014-11-19
6.9,1016.0,-1.0,0.0,2014-11-19
5.3,1013.0,-1.2,0.0,2014-11-19
4.1,1015.0,-1.7,0.0,2014-11-19
3.5,1014.0,-1.9,0.0,2014-11-19
3.1,1014.0,-1.8,0.0,2014-11-19
2.6,1016.0,-1.9,0.0,2014-11-19
2.1,1017.0,-2.1,0.0,2014-11-19
1.7,1015.0,-2.1,0.0,2014-11-20
1.5,1015.0,-2.1,0.0,2014-11-20
1.1,1015.0,-2.1,0.0,2014-11-20
0.9,1014.0,-2.0,0.0,2014-11-20
0.6,1013.0,-2.0,0.0,2014-11-20
0.6,1013.0,-2.0,0.0,2014-11-20
0.8,1020.0,-2.1,0.0,2014-11-20
0.6,1018.0,-2.3,0.0,2014-11-20
0.5,1019.0,-2.1,0.0,2014-11-20
2.0,1018.0,-1.8,0.0,2014-11-20
3.9,1022.0,-0.7,0.0,2014-11-20
5.5,1020.0,-0.6,0.0,2014-11-20
8.4,1021.0,-0.1,0.0,2014-11-20
9.8,1007.1,1.2,0.0,2014-11-20
9.8,1016.0,0.1,0.0,2014-11-20
10.1,1018.0,-0.4,0.0,2014-11-20
9.5,1018.0,-0.7,0.0,2014-11-20
8.3,1015.0,-0.5,0.0,2014-11-20
6.1,1017.0,-0.6,0.0,2014-11-20
5.8,1022.0,-0.9,0.0,2014-11-20
3.1,1019.0,-1.3,0.0,2014-11-20
1.9,1021.0,-1.7,0.0,2014-11-20
0.4,1010.6,-3.0,0.0,2014-11-20
0.4,1020.0,-2.8,0.0,2014-11-20
0.2,1021.0,-4.3,0.0,2014-11-21
0.9,1021.0,-5.1,0.0,2014-11-21
-0.2,1019.0,-5.4,0.0,2014-11-21
-0.6,1018.0,-5.6,0.0,2014-11-21
-0.8,1022.0,-5.8,0.0,2014-11-21
-1.2,1022.0,-6.4,0.0,2014-11-21
-1.0,1022.0,-7.0,0.0,2014-11-21
-1.2,1019.0,-6.6,0.0,2014-11-21
0.3,1024.0,-4.5,0.0,2014-11-21
4.3,1019.0,-3.2,0.0,2014-11-21
5.8,1019.0,-2.3,0.0,2014-11-21
7.6,1023.0,-2.4,0.0,2014-11-21
10.5,1019.0,-4.3,0.0,2014-11-21
14.9,1010.0,-11.6,0.0,2014-11-21
14.9,1020.0,-13.3,0.0,2014-11-21
14.4,1018.0,-15.8,0.0,2014-11-21
14.0,1020.0,-15.0,0.0,2014-11-21
11.6,1020.0,-14.2,0.0,2014-11-21
9.2,1019.0,-12.0,0.0,2014-11-21
7.4,1019.0,-12.4,0.0,2014-11-21
5.2,1023.0,-12.8,0.0,2014-11-21
5.3,1021.0,-13.7,0.0,2014-11-21
8.4,1019.0,-13.9,0.0,2014-11-21
7.8,1021.0,-13.8,0.0,2014-11-21
7.3,1019.0,-13.6,0.0,2014-11-22
6.7,1020.0,-13.6,0.0,2014-11-22
6.4,1023.0,-13.3,0.0,2014-11-22
4.8,1020.0,-13.1,0.0,2014-11-22
3.0,1018.0,-12.5,0.0,2014-11-22
3.5,1018.0,-12.9,0.0,2014-11-22
3.7,1019.0,-13.2,0.0,2014-11-22
4.2,1020.0,-13.2,0.0,2014-11-22
2.3,1022.0,-12.4,0.0,2014-11-22
5.3,1020.0,-12.2,0.0,2014-11-22
8.3,1020.0,-11.1,0.0,2014-11-22
9.2,1023.0,-13.3,0.0,2014-11-22
9.7,1021.0,-14.2,0.0,2014-11-22
10.2,1021.0,-14.6,0.0,2014-11-22
10.8,1017.0,-14.1,0.0,2014-11-22
10.8,1021.0,-12.6,0.0,2014-11-22
10.2,1021.0,-12.5,0.0,2014-11-22
9.0,1017.0,-11.6,0.0,2014-11-22
8.3,1016.0,-11.7,0.0,2014-11-22
7.5,1020.0,-11.3,0.0,2014-11-22
4.9,1019.0,-10.4,0.0,2014-11-22
3.5,1022.0,-10.6,0.0,2014-11-22
3.8,1022.0,-9.6,0.0,2014-11-22
2.8,1017.0,-9.2,0.0,2014-11-22
2.2,1022.0,-9.7,0.0,2014-11-23
2.8,1022.0,-8.9,0.0,2014-11-23
2.7,1020.0,-8.1,0.0,2014-11-23
3.1,1021.0,-8.0,0.0,2014-11-23
2.9,1020.0,-8.5,0.0,2014-11-23
2.0,1023.0,-7.4,0.0,2014-11-23
1.8,1021.0,-6.5,0.0,2014-11-23
2.6,1019.0,-5.5,0.0,2014-11-23
3.0,1021.0,-4.9,0.0,2014-11-23
4.0,1024.0,-4.0,0.0,2014-11-23
5.8,1025.0,-3.1,0.0,2014-11-23
5.6,1023.0,-2.0,0.0,2014-11-23
8.5,1016.1,0.5,0.0,2014-11-23
9.4,1015.3,-0.8,0.0,2014-11-23
9.4,1014.8,-2.6,0.0,2014-11-23
9.0,1014.7,-2.0,0.0,2014-11-23
7.4,1014.4,-4.1,0.0,2014-11-23
6.4,1014.7,-1.5,0.0,2014-11-23
4.7,1015.4,-2.9,0.0,2014-11-23
3.4,1016.3,-3.4,0.0,2014-11-23
2.5,1017.1,-3.4,0.0,2014-11-23
2.2,1017.4,-3.5,0.0,2014-11-23
0.9,1017.9,-4.3,0.0,2014-11-23
0.1,1018.2,-5.1,0.0,2014-11-23
0.1,1025.0,-4.5,0.0,2014-11-24
0.4,1020.0,-5.2,0.0,2014-11-24
6.1,1023.0,-14.6,0.0,2014-11-24
4.4,1024.0,-13.0,0.0,2014-11-24
5.1,1024.0,-14.4,0.0,2014-11-24
4.6,1019.0,-14.8,0.0,2014-11-24
4.0,1021.0,-13.8,0.0,2014-11-24
4.3,1018.6,-13.6,0.0,2014-11-24
6.8,1018.9,-11.4,0.0,2014-11-24
8.3,1019.1,-12.2,0.0,2014-11-24
10.2,1019.1,-12.5,0.0,2014-11-24
10.2,1023.0,-13.8,0.0,2014-11-24
10.3,1023.0,-10.0,0.0,2014-11-24
10.8,1024.0,-12.0,0.0,2014-11-24
11.2,1027.0,-12.3,0.0,2014-11-24
11.0,1026.0,-12.5,0.0,2014-11-24
10.5,1022.0,-12.2,0.0,2014-11-24
9.2,1023.0,-11.5,0.0,2014-11-24
8.2,1021.0,-10.7,0.0,2014-11-24
5.5,1021.0,-10.7,0.0,2014-11-24
5.3,1022.0,-8.6,0.0,2014-11-24
4.4,1019.0,-8.7,0.0,2014-11-24
3.5,1021.0,-9.2,0.0,2014-11-24
2.6,1021.0,-9.0,0.0,2014-11-24
1.9,1021.0,-8.5,0.0,2014-11-25
0.9,1026.0,-8.6,0.0,2014-11-25
0.6,1022.0,-8.6,0.0,2014-11-25
0.1,1024.0,-8.1,0.0,2014-11-25
-0.1,1024.0,-7.8,0.0,2014-11-25
-1.0,1019.0,-7.6,0.0,2014-11-25
-0.3,1023.0,-7.4,0.0,2014-11-25
-0.2,1020.0,-6.8,0.0,2014-11-25
-0.9,1022.0,-6.3,0.0,2014-11-25
1.2,1019.0,-5.3,0.0,2014-11-25
3.8,1018.0,-4.2,0.0,2014-11-25
5.1,1021.0,-4.0,0.0,2014-11-25
5.8,1019.0,-2.8,0.0,2014-11-25
6.3,1021.0,-1.8,0.0,2014-11-25
6.6,1023.0,-2.3,0.0,2014-11-25
6.5,1024.0,-2.4,0.0,2014-11-25
6.3,1023.0,-2.6,0.0,2014-11-25
5.2,1020.0,-2.6,0.0,2014-11-25
3.7,1023.0,-2.7,0.0,2014-11-25
3.3,1021.0,-3.1,0.0,2014-11-25
2.5,1021.0,-3.2,0.0,2014-11-25
1.1,1019.0,-3.4,0.0,2014-11-25
1.8,1020.0,-2.9,0.0,2014-11-25
2.4,1022.0,-2.7,0.0,2014-11-25
2.0,1024.0,-2.7,0.0,2014-11-26
2.3,1024.0,-2.4,0.0,2014-11-26
2.0,1022.0,-2.2,0.0,2014-11-26
2.3,1024.0,-1.9,0.0,2014-11-26
2.3,1020.0,-1.9,0.0,2014-11-26
3.0,1023.0,-1.2,0.0,2014-11-26
3.1,1017.0,-1.3,0.0,2014-11-26
2.8,1020.0,-1.4,0.0,2014-11-26
3.1,1019.0,-1.1,0.0,2014-11-26
3.9,1020.0,-0.7,0.0,2014-11-26
4.3,1021.0,-1.1,0.0,2014-11-26
6.1,1020.0,-0.6,0.0,2014-11-26
7.0,1020.0,-0.5,0.0,2014-11-26
7.9,1019.0,-0.3,0.0,2014-11-26
7.8,1020.0,-0.2,0.0,2014-11-26
7.7,1019.0,-0.3,0.0,2014-11-26
7.5,1020.0,-0.2,0.0,2014-11-26
6.9,1021.0,-0.3,0.0,2014-11-26
6.0,1022.0,0.1,0.0,2014-11-26
5.2,1020.0,-0.4,0.0,2014-11-26
5.1,1021.0,-0.1,0.0,2014-11-26
4.1,1017.0,-0.9,0.0,2014-11-26
3.1,1020.0,-0.9,0.0,2014-11-26
2.9,1017.0,-0.9,0.0,2014-11-26
2.7,1019.0,-0.8,0.0,2014-11-27
2.4,1017.0,-0.9,0.0,2014-11-27
3.2,1017.0,-1.8,0.0,2014-11-27
6.7,1015.0,-12.5,0.0,2014-11-27
6.5,1017.0,-14.9,0.0,2014-11-27
6.0,1015.0,-15.9,0.0,2014-11-27
4.8,1013.0,-16.3,0.0,2014-11-27
5.3,1015.0,-16.5,0.0,2014-11-27
5.5,1014.0,-17.0,0.0,2014-11-27
5.8,1017.0,-16.1,0.0,2014-11-27
5.8,1013.0,-16.8,0.0,2014-11-27
6.2,1015.0,-17.1,0.0,2014-11-27
6.6,1015.0,-17.5,0.0,2014-11-27
6.7,1015.2,-17.4,0.0,2014-11-27
6.7,1017.0,-14.7,0.0,2014-11-27
6.9,1017.0,-14.0,0.0,2014-11-27
7.0,1014.0,-12.2,0.0,2014-11-27
6.5,1017.0,-5.8,0.0,2014-11-27
5.7,1017.0,-4.2,0.0,2014-11-27
5.3,1014.0,-3.5,0.0,2014-11-27
5.0,1013.0,-3.3,0.0,2014-11-27
5.4,1016.0,-3.4,0.0,2014-11-27
5.3,1014.0,-12.7,0.0,2014-11-27
4.8,1011.0,-5.6,0.0,2014-11-27
3.9,1013.0,-5.9,0.0,2014-11-28
3.6,1012.0,-5.6,0.0,2014-11-28
3.1,1014.0,-4.4,0.0,2014-11-28
3.2,1016.0,-4.3,0.0,2014-11-28
3.2,1013.0,-4.3,0.0,2014-11-28
1.8,1011.0,-4.5,0.0,2014-11-28
2.6,1014.0,-5.1,0.0,2014-11-28
0.7,1012.0,-4.7,0.0,2014-11-28
0.7,1012.0,-4.9,0.0,2014-11-28
3.2,1011.0,-5.0,0.0,2014-11-28
5.7,1009.0,-4.2,0.0,2014-11-28
6.9,1009.0,-4.5,0.0,2014-11-28
8.5,1010.0,-4.7,0.0,2014-11-28
10.4,1009.9,-4.4,0.0,2014-11-28
10.4,1012.0,-4.8,0.0,2014-11-28
10.5,1015.0,-4.7,0.0,2014-11-28
9.5,1010.0,-4.1,0.0,2014-11-28
8.2,1012.0,-3.7,0.0,2014-11-28
7.2,1015.0,-3.1,0.0,2014-11-28
5.8,1012.0,-3.3,0.0,2014-11-28
4.3,1010.0,-3.7,0.0,2014-11-28
3.1,1011.0,-4.1,0.0,2014-11-28
2.1,1011.0,-4.4,0.0,2014-11-28
1.1,1010.0,-4.4,0.0,2014-11-28
0.9,1011.0,-4.2,0.0,2014-11-29
0.8,1009.0,-4.2,0.0,2014-11-29
0.4,1011.0,-4.3,0.0,2014-11-29
0.1,1015.0,-4.2,0.0,2014-11-29
-0.5,1015.0,-4.6,0.0,2014-11-29
-0.7,1012.0,-4.6,0.0,2014-11-29
-1.2,1012.0,-4.5,0.0,2014-11-29
-1.1,1011.0,-4.6,0.0,2014-11-29
-0.3,1015.0,-4.0,0.0,2014-11-29
1.1,1011.0,-3.6,0.0,2014-11-29
1.9,1014.0,-3.2,0.0,2014-11-29
2.5,1015.0,-2.6,0.0,2014-11-29
3.4,1012.0,-2.4,0.0,2014-11-29
3.7,1011.2,-2.1,0.0,2014-11-29
3.7,1013.0,-1.7,0.0,2014-11-29
3.5,1017.0,-1.7,0.0,2014-11-29
3.0,1016.0,-0.8,0.0,2014-11-29
3.1,1018.0,-0.5,0.0,2014-11-29
3.2,1015.0,-0.3,0.0,2014-11-29
3.2,1018.0,-0.4,0.0,2014-11-29
3.3,1018.0,-0.2,0.0,2014-11-29
3.3,1020.0,-0.5,0.0,2014-11-29
3.4,1020.0,-0.6,0.0,2014-11-29
3.3,1019.0,-0.3,0.0,2014-11-29
2.6,1018.0,-0.3,0.0,2014-11-30
2.4,1022.0,-0.5,0.0,2014-11-30
2.5,1023.0,-0.4,0.0,2014-11-30
2.4,1020.0,-0.5,0.0,2014-11-30
2.4,1024.0,-0.7,0.0,2014-11-30
2.3,1020.0,-0.6,0.0,2014-11-30
6.4,1025.0,-6.6,0.0,2014-11-30
5.6,1022.0,-5.7,0.0,2014-11-30
5.4,1019.0,-5.9,0.0,2014-11-30
5.5,1018.0,-6.1,0.0,2014-11-30
6.3,1022.0,-7.7,0.0,2014-11-30
7.5,1020.0,-10.3,0.0,2014-11-30
6.7,1024.0,-20.8,0.0,2014-11-30
5.7,1024.0,-22.6,0.0,2014-11-30
4.6,1020.0,-25.7,0.0,2014-11-30
3.9,1024.0,-27.5,0.0,2014-11-30
2.6,1021.0,-28.5,0.0,2014-11-30
1.4,1021.0,-29.4,0.0,2014-11-30
0.8,1017.0,-28.6,0.0,2014-11-30
0.0,1019.0,-30.5,0.0,2014-11-30
-2.0,1019.0,-33.4,0.0,2014-11-30
-3.1,1020.0,-30.5,0.0,2014-11-30
-3.5,1021.0,-29.8,0.0,2014-11-30
-4.1,1022.0,-27.7,0.0,2014-11-30
-4.5,1018.0,-26.6,0.0,2014-12-01
-4.8,1019.0,-25.0,0.0,2014-12-01
-5.1,1019.0,-24.1,0.0,2014-12-01
-5.5,1021.0,-24.4,0.0,2014-12-01
-5.4,1017.0,-24.9,0.0,2014-12-01
-5.9,1016.0,-24.3,0.0,2014-12-01
-6.1,1016.0,-24.4,0.0,2014-12-01
-6.4,1017.0,-23.7,0.0,2014-12-01
-6.3,1016.0,-23.6,0.0,2014-12-01
-5.2,1017.0,-23.7,0.0,2014-12-01
-4.2,1021.0,-23.9,0.0,2014-12-01
-3.6,1019.0,-23.4,0.0,2014-12-01
-2.4,1020.0,-23.6,0.0,2014-12-01
-2.0,1023.2,-23.2,0.0,2014-12-01
-1.3,1022.3,-23.3,0.0,2014-12-01
-1.3,1022.5,-23.3,0.0,2014-12-01
-1.5,1022.5,-23.5,0.0,2014-12-01
-2.6,1018.0,-23.1,0.0,2014-12-01
-3.3,1021.0,-23.7,0.0,2014-12-01
-4.1,1018.0,-24.4,0.0,2014-12-01
-5.0,1021.0,-24.6,0.0,2014-12-01
-4.7,1020.0,-24.9,0.0,2014-12-01
-5.9,1015.0,-24.3,0.0,2014-12-01
-5.5,1017.0,-25.0,0.0,2014-12-01
-5.8,1014.0,-25.8,0.0,2014-12-02
-6.6,1019.0,-24.8,0.0,2014-12-02
-6.8,1016.0,-25.0,0.0,2014-12-02
-7.0,1017.0,-24.7,0.0,2014-12-02
-7.1,1016.0,-24.3,0.0,2014-12-02
-7.3,1021.0,-24.0,0.0,2014-12-02
-8.7,1021.0,-22.1,0.0,2014-12-02
-9.6,1020.9,-21.0,0.0,2014-12-02
-9.4,1016.0,-20.8,0.0,2014-12-02
-7.5,1016.0,-21.0,0.0,2014-12-02
-4.7,1016.0,-21.3,0.0,2014-12-02
-3.3,1020.0,-21.0,0.0,2014-12-02
-1.5,1018.0,-21.6,0.0,2014-12-02
1.0,1016.0,-26.3,0.0,2014-12-02
1.6,1017.0,-26.8,0.0,2014-12-02
1.7,1017.0,-25.7,0.0,2014-12-02
1.5,1016.0,-25.9,0.0,2014-12-02
0.6,1017.0,-26.6,0.0,2014-12-02
-0.9,1021.0,-24.4,0.0,2014-12-02
-2.7,1017.0,-20.5,0.0,2014-12-02
-3.3,1019.0,-21.0,0.0,2014-12-02
-4.8,1018.0,-20.6,0.0,2014-12-02
-6.2,1015.0,-20.2,0.0,2014-12-02
-5.3,1015.0,-23.7,0.0,2014-12-02
-6.3,1018.0,-21.1,0.0,2014-12-03
-3.9,1015.0,-26.1,0.0,2014-12-03
-3.2,1014.0,-27.0,0.0,2014-12-03
-4.2,1016.0,-27.1,0.0,2014-12-03
-4.7,1019.0,-26.8,0.0,2014-12-03
-5.4,1016.0,-26.1,0.0,2014-12-03
-4.1,1019.0,-27.0,0.0,2014-12-03
-4.5,1019.0,-26.6,0.0,2014-12-03
-5.1,1016.0,-25.8,0.0,2014-12-03
-3.7,1015.0,-26.7,0.0,2014-12-03
-2.7,1016.0,-26.6,0.0,2014-12-03
-2.2,1017.0,-27.0,0.0,2014-12-03
-1.3,1016.0,-27.1,0.0,2014-12-03
-0.3,1017.0,-26.4,0.0,2014-12-03
0.3,1015.0,-25.9,0.0,2014-12-03
0.4,1019.0,-24.9,0.0,2014-12-03
0.0,1018.0,-25.2,0.0,2014-12-03
-0.6,1019.0,-24.9,0.0,2014-12-03
-0.8,1015.0,-25.9,0.0,2014-12-03
-1.7,1017.0,-25.0,0.0,2014-12-03
-2.2,1018.0,-24.7,0.0,2014-12-03
-2.6,1016.0,-24.4,0.0,2014-12-03
-2.8,1015.0,-24.5,0.0,2014-12-03
-3.2,1016.0,-24.9,0.0,2014-12-03
-3.3,1015.0,-25.6,0.0,2014-12-04
-3.5,1015.0,-25.8,0.0,2014-12-04
-3.6,1019.0,-24.6,0.0,2014-12-04
-3.6,1021.0,-24.6,0.0,2014-12-04
-3.7,1021.0,-24.6,0.0,2014-12-04
-3.5,1021.0,-24.5,0.0,2014-12-04
-3.5,1023.0,-24.5,0.0,2014-12-04
-3.8,1023.0,-24.1,0.0,2014-12-04
-3.8,1021.0,-24.1,0.0,2014-12-04
-2.9,1023.0,-24.0,0.0,2014-12-04
-2.0,1022.0,-23.9,0.0,2014-12-04
-1.4,1019.0,-24.1,0.0,2014-12-04
-0.7,1019.0,-24.2,0.0,2014-12-04
0.1,1025.0,-24.3,0.0,2014-12-04
1.1,1024.0,-24.3,0.0,2014-12-04
1.2,1026.0,-25.2,0.0,2014-12-04
0.9,1028.0,-25.4,0.0,2014-12-04
0.0,1026.0,-25.2,0.0,2014-12-04
-0.2,1024.0,-26.3,0.0,2014-12-04
-1.4,1022.0,-25.5,0.0,2014-12-04
-2.6,1022.0,-25.0,0.0,2014-12-04
-2.2,1022.0,-26.2,0.0,2014-12-04
-3.6,1023.0,-25.2,0.0,2014-12-04
-3.5,1025.0,-25.8,0.0,2014-12-04
-3.2,1025.0,-25.5,0.0,2014-12-05
-4.4,1025.0,-25.2,0.0,2014-12-05
-5.5,1024.0,-25.0,0.0,2014-12-05
-5.0,1026.0,-24.6,0.0,2014-12-05
-4.7,1027.0,-24.3,0.0,2014-12-05
-4.9,1026.0,-23.9,0.0,2014-12-05
-5.4,1025.0,-23.3,0.0,2014-12-05
-4.3,1025.0,-24.0,0.0,2014-12-05
-4.9,1023.0,-23.4,0.0,2014-12-05
-3.6,1022.0,-23.4,0.0,2014-12-05
-0.1,1027.0,-23.7,0.0,2014-12-05
0.9,1024.0,-22.9,0.0,2014-12-05
2.2,1026.0,-23.5,0.0,2014-12-05
3.2,1028.0,-22.7,0.0,2014-12-05
4.0,1023.0,-22.0,0.0,2014-12-05
4.1,1026.0,-21.9,0.0,2014-12-05
4.0,1026.0,-22.0,0.0,2014-12-05
2.7,1023.0,-21.4,0.0,2014-12-05
0.5,1025.0,-20.5,0.0,2014-12-05
-0.7,1023.0,-20.4,0.0,2014-12-05
-2.2,1022.0,-20.1,0.0,2014-12-05
-3.5,1026.0,-19.9,0.0,2014-12-05
-3.8,1023.0,-20.1,0.0,2014-12-05
-4.5,1023.0,-20.3,0.0,2014-12-05
-5.5,1022.0,-19.6,0.0,2014-12-06
-6.5,1022.0,-18.5,0.0,2014-12-06
